,class,height,width,object_angle,distance
4328,Car,55.329999999999984,42.22,1.67,26.36
4329,Car,75.02999999999997,68.34,-1.56,18.91
4330,Car,145.76,130.99,-0.88,9.42
4331,Car,374.21,193.94,-1.08,6.78
4332,Car,129.32000000000002,61.25,-1.16,19.16
4333,Car,104.26999999999998,69.78,-1.33,18.07
4334,Car,52.71999999999997,35.91,-1.4,29.71
4335,Car,41.50000000000006,29.170000000000016,-1.45,37.81
4336,Car,103.79000000000002,44.81,-1.14,26.62
4337,Car,65.35000000000002,34.369999999999976,-1.21,33.36
4338,Van,37.43000000000001,26.74000000000001,-1.35,52.97
4339,Car,79.57000000000005,54.52000000000001,1.72,21.96
4340,Van,22.68999999999994,22.78,-1.58,62.57
4341,Car,205.7,163.2,2.36,6.22
4342,Car,425.53999999999996,197.23,-2.06,6.39
4343,Car,92.59000000000003,59.24000000000001,1.85,21.06
4344,Car,123.64999999999998,84.03999999999996,-1.82,14.9
4345,Car,83.98000000000002,59.83000000000001,-1.83,20.36
4346,Car,59.610000000000014,43.629999999999995,1.77,26.11
4347,Car,70.5,67.11000000000001,-1.55,18.63
4348,Car,54.32999999999993,56.66999999999999,-1.57,24.91
4349,Car,110.30999999999995,169.68,-2.61,1.59
4350,Car,85.43000000000006,70.45000000000002,-1.73,18.26
4351,Car,64.23000000000002,50.190000000000026,-1.71,24.11
4352,Car,43.370000000000005,39.74000000000001,-1.63,29.92
4353,Car,51.879999999999995,21.78,0.08,53.43
4354,Car,64.27000000000001,28.920000000000016,-1.18,39.19
4355,Car,69.78999999999999,31.129999999999995,-1.13,39.01
4356,Car,101.59,41.849999999999994,2.11,26.51
4357,Car,190.66000000000008,115.69999999999999,-1.84,11.2
4358,Car,442.43,183.5,-1.17,6.08
4359,Car,100.56000000000006,72.44,-1.38,15.77
4360,Car,55.450000000000045,50.58000000000001,-1.56,24.07
4361,Car,44.01999999999998,38.56,-1.49,31.24
4362,Car,35.43000000000001,21.360000000000014,1.72,47.8
4363,Car,84.78000000000003,63.59,1.71,18.18
4364,Car,78.54000000000002,27.160000000000025,2.59,41.58
4365,Car,90.73000000000002,39.72999999999999,1.11,28.25
4366,Car,39.58,68.72999999999999,2.09,16.59
4367,Car,81.51999999999998,25.129999999999995,2.68,45.14
4368,Truck,104.97999999999996,51.16,-2.89,52.73
4369,Car,303.88,167.7,-0.86,3.35
4370,Car,132.67000000000007,45.70000000000002,0.09,24.79
4371,Car,27.24000000000001,21.889999999999986,1.62,48.98
4372,Car,51.099999999999966,28.79000000000002,1.83,42.82
4373,Car,75.09999999999997,57.639999999999986,1.76,21.45
4374,Car,67.63,37.53999999999999,2.06,39.27
4375,Truck,36.54000000000008,45.16,1.63,58.14
4376,Car,39.690000000000055,39.02000000000001,-1.54,32.54
4377,Truck,64.75,78.38000000000002,-1.59,38.04
4378,Car,36.95,38.44999999999999,2.19,27.55
4379,Car,98.53,34.30000000000001,2.19,32.63
4380,Car,65.78999999999999,31.830000000000013,2.08,38.33
4381,Car,53.400000000000006,25.710000000000008,2.01,43.22
4382,Car,53.059999999999974,25.590000000000003,2.0,49.18
4383,Car,41.83000000000001,20.159999999999997,2.02,56.03
4384,Car,241.29,145.79999999999998,1.89,9.63
4385,Car,25.769999999999982,20.599999999999994,-1.64,53.45
4386,Car,68.82000000000005,48.629999999999995,1.74,23.62
4387,Car,32.90999999999997,27.620000000000005,1.61,39.73
4388,Car,57.0,54.900000000000006,-1.57,23.62
4389,Car,379.01,176.82,-2.05,6.08
4390,Car,190.4899999999999,112.20000000000002,-1.88,12.02
4391,Car,89.09000000000003,48.599999999999994,2.05,29.2
4392,Car,30.459999999999923,18.269999999999982,1.85,60.89
4393,Car,51.210000000000036,49.45000000000002,-1.57,24.03
4394,Car,49.370000000000005,39.95000000000002,-1.67,29.0
4395,Car,35.75999999999999,32.24000000000001,-1.61,34.97
4396,Car,23.430000000000064,20.97,-1.6,51.56
4397,Car,112.32,62.879999999999995,1.87,19.81
4398,Car,38.789999999999964,33.44999999999999,-1.69,38.83
4399,Car,49.940000000000055,37.360000000000014,-1.7,29.15
4400,Truck,42.299999999999955,42.78999999999999,-1.72,64.14
4401,Car,73.64999999999998,40.57000000000002,-1.86,28.19
4402,Car,66.30999999999995,27.379999999999995,-2.45,40.98
4403,Car,170.65000000000003,61.99000000000001,-2.74,18.81
4404,Car,102.98999999999995,43.53,-2.88,33.09
4405,Car,55.110000000000014,22.180000000000007,0.14,51.68
4406,Car,379.48,195.65,-2.01,7.23
4407,Car,103.97000000000003,97.17999999999998,1.72,16.01
4408,Car,372.37,164.85,2.12,4.79
4409,Car,88.11999999999989,57.08000000000001,-1.74,19.9
4410,Car,139.04999999999995,91.84000000000003,1.34,13.91
4411,Car,32.710000000000036,30.910000000000025,1.61,37.64
4412,Car,69.05000000000001,55.19999999999999,1.71,21.76
4413,Car,60.700000000000045,46.900000000000006,-1.73,25.03
4414,Car,47.960000000000036,35.82000000000002,-1.73,31.61
4415,Car,40.89999999999998,31.22999999999999,-1.7,36.28
4416,Car,325.31000000000006,114.19000000000003,2.66,12.16
4417,Car,102.16000000000008,43.45000000000002,-0.73,26.31
4418,Car,141.45000000000005,40.47,-0.69,28.63
4419,Car,81.44,59.5,1.71,21.64
4420,Car,70.04999999999995,53.400000000000006,1.68,24.75
4421,Car,125.42999999999995,47.329999999999984,-0.29,30.6
4422,Car,63.08999999999992,34.109999999999985,-2.06,40.11
4423,Van,72.73000000000002,39.99000000000001,-2.01,40.64
4424,Car,69.15000000000009,30.97,-2.08,40.57
4425,Car,68.81,44.76999999999998,1.77,27.93
4426,Car,42.01999999999998,29.099999999999994,1.44,39.79
4427,Car,29.160000000000082,23.340000000000003,-1.48,51.21
4428,Car,27.659999999999968,21.870000000000005,-1.59,43.84
4429,Car,35.860000000000014,25.609999999999985,-1.46,41.07
4430,Car,269.33,163.39,-1.19,9.02
4431,Van,20.279999999999973,27.769999999999982,-1.57,61.67
4432,Car,30.930000000000007,21.900000000000006,1.78,57.48
4433,Car,215.83,107.35999999999999,2.18,12.99
4434,Car,143.75000000000003,69.35999999999999,2.04,18.17
4435,Car,54.139999999999986,32.89999999999998,1.82,37.98
4436,Car,348.09,176.61,1.93,7.35
4437,Car,28.029999999999973,28.379999999999995,1.61,52.85
4438,Car,174.01999999999998,105.69999999999999,1.93,14.26
4439,Car,95.48999999999995,55.66999999999999,1.85,21.71
4440,Car,41.43999999999994,28.69999999999999,1.72,37.89
4441,Car,30.819999999999936,17.730000000000018,1.84,60.94
4442,Car,418.11,195.31,-2.06,5.3
4443,Car,212.2,159.66,2.25,7.53
4444,Car,151.5,92.86000000000001,1.94,15.68
4445,Car,38.40999999999997,25.75,1.68,42.12
4446,Car,91.88999999999999,58.21000000000001,1.85,22.17
4447,Car,52.99000000000001,33.94,1.76,33.06
4448,Car,24.620000000000005,21.370000000000005,-1.61,54.86
4449,Car,75.27999999999997,23.49000000000001,2.97,47.62
4450,Van,73.13,27.19999999999999,-0.4,57.06
4451,Van,265.75,268.40999999999997,2.24,4.03
4452,Car,361.99,184.92,-2.28,3.17
4453,Car,190.44999999999993,136.98,-1.72,9.46
4454,Van,162.98,171.89000000000004,-2.37,12.15
4455,Car,121.82999999999993,99.38999999999999,-1.44,15.09
4456,Van,42.49000000000001,44.73999999999998,-1.61,34.44
4457,Van,187.36,70.33000000000001,-0.42,29.06
4458,Car,53.589999999999975,33.79999999999998,-1.4,34.24
4459,Car,64.29000000000002,46.359999999999985,-1.28,34.31
4460,Car,57.73000000000002,33.19,-1.81,35.43
4461,Van,30.399999999999977,33.25,1.48,63.12
4462,Truck,29.399999999999977,46.14999999999998,1.56,60.15
4463,Car,79.41000000000003,34.68000000000001,-1.14,34.57
4464,Car,57.6400000000001,45.79999999999998,-1.52,23.45
4465,Car,279.76,120.0,-2.37,11.31
4466,Car,126.29000000000002,50.109999999999985,-2.29,22.71
4467,Car,103.76999999999998,41.19999999999999,-2.27,25.77
4468,Car,48.07999999999993,31.00999999999999,-1.48,31.32
4469,Van,114.15999999999997,104.88,-1.75,19.54
4470,Van,95.94999999999999,61.25,1.91,27.25
4471,Car,39.02999999999997,35.620000000000005,-1.56,32.87
4472,Car,112.89000000000004,78.29000000000002,1.78,16.64
4473,Car,44.51999999999998,22.789999999999992,-1.97,54.05
4474,Car,163.58,126.37999999999997,2.2,10.82
4475,Car,60.379999999999995,38.900000000000006,1.76,26.88
4476,Car,179.73999999999998,82.53999999999999,1.99,15.79
4477,Car,101.99999999999997,51.00999999999999,1.88,21.55
4478,Car,87.94,39.82000000000002,2.11,28.33
4479,Car,30.059999999999945,24.580000000000013,-1.52,42.47
4480,Car,127.54999999999995,51.349999999999994,0.89,24.49
4481,Car,125.18999999999983,48.77000000000001,-2.29,23.75
4482,Car,115.95000000000005,52.55000000000001,-2.16,24.23
4483,Car,34.16000000000008,30.319999999999993,-1.64,36.84
4484,Car,73.27000000000001,54.870000000000005,1.3,31.16
4485,Car,70.75999999999999,39.69,-1.97,33.71
4486,Car,80.99000000000001,33.76000000000002,-2.02,35.28
4487,Van,72.83999999999997,40.03,0.93,40.85
4488,Car,54.55000000000007,26.569999999999993,-2.26,43.34
4489,Car,57.15999999999997,27.629999999999995,-2.45,45.87
4490,Car,61.84000000000003,21.419999999999987,-2.44,50.44
4491,Car,44.950000000000045,21.47999999999999,-2.36,51.28
4492,Car,51.07999999999993,20.180000000000007,-2.46,52.22
4493,Car,58.74000000000001,20.80000000000001,0.73,53.48
4494,Van,60.039999999999964,28.379999999999995,0.48,57.76
4495,Car,52.700000000000045,19.099999999999994,0.46,59.45
4496,Car,45.61999999999989,17.370000000000005,0.48,61.26
4497,Car,40.16000000000008,37.609999999999985,1.62,33.33
4498,Car,56.83000000000004,45.71000000000001,-1.52,23.77
4499,Car,178.38,74.16999999999999,-2.53,17.46
4500,Car,100.75999999999999,38.69999999999999,-2.35,28.89
4501,Car,84.93,32.94,-2.31,31.87
4502,Car,39.00999999999999,25.72,-1.5,37.49
4503,Car,388.1,170.26,-2.14,4.93
4504,Van,82.23000000000002,76.57999999999998,-1.73,25.76
4505,Van,73.33999999999997,48.71000000000001,1.87,33.67
4506,Car,39.180000000000064,35.75,-1.55,32.76
4507,Truck,28.539999999999964,30.909999999999997,-1.55,73.43
4508,Car,39.120000000000005,19.840000000000003,1.87,56.58
4509,Car,22.120000000000005,17.799999999999983,-1.63,58.22
4510,Car,85.91000000000008,69.47999999999999,-1.69,18.74
4511,Car,204.23,164.29,-1.07,8.17
4512,Van,147.64,112.59,-1.07,14.41
4513,Car,153.22,83.44999999999999,-1.26,14.45
4514,Car,52.559999999999945,48.920000000000016,-1.57,25.49
4515,Car,87.59000000000003,50.670000000000016,-1.37,22.99
4516,Car,100.92999999999998,48.72,-1.25,23.62
4517,Car,47.29000000000002,32.00999999999999,-1.41,34.77
4518,Van,73.21999999999997,46.94999999999999,-1.3,32.99
4519,Car,36.17999999999995,25.359999999999985,-1.45,43.49
4520,Van,28.600000000000023,33.06999999999999,-1.51,59.64
4521,Car,264.37,163.70000000000002,-2.0,8.49
4522,Car,72.51999999999998,46.92999999999998,-1.81,23.3
4523,Car,72.36000000000001,30.650000000000006,2.51,38.41
4524,Car,77.73000000000002,33.91999999999999,-0.86,35.01
4525,Car,69.61000000000001,30.120000000000005,-0.96,37.92
4526,Car,52.5,25.349999999999994,-0.97,40.78
4527,Car,62.76999999999998,29.45999999999998,-1.08,43.94
4528,Car,23.91999999999996,20.379999999999995,-1.65,52.3
4529,Car,65.63,48.629999999999995,-1.72,22.37
4530,Car,247.32000000000005,143.71,-1.94,9.66
4531,Car,57.51999999999998,33.05000000000001,-1.85,33.81
4532,Truck,371.65999999999997,295.74,-2.12,12.66
4533,Car,27.34999999999991,21.72999999999999,-1.58,44.22
4534,Car,37.03000000000003,26.379999999999995,-1.45,40.4
4535,Car,238.54000000000002,147.89000000000001,-1.22,9.76
4536,Van,20.25,27.75,-1.57,61.74
4537,Car,36.660000000000025,24.920000000000016,1.81,50.74
4538,Truck,67.13999999999999,81.09,-1.57,36.94
4539,Car,72.37,31.359999999999985,2.08,36.31
4540,Car,74.82,30.150000000000006,2.16,42.23
4541,Car,52.21000000000001,23.590000000000003,2.07,49.11
4542,Car,20.56000000000006,17.24000000000001,-1.56,59.22
4543,Van,22.160000000000082,21.28,-1.6,73.76
4544,Car,60.539999999999964,32.28,-1.29,31.87
4545,Van,192.69,122.97,2.48,15.3
4546,Truck,144.94999999999993,92.18,1.88,40.0
4547,Car,241.41999999999996,117.60000000000002,-1.01,11.1
4548,Car,33.74000000000001,24.78,-1.5,46.14
4549,Car,33.700000000000045,26.629999999999995,1.65,48.52
4550,Car,236.13,180.98,-2.3,3.76
4551,Car,272.4999999999999,149.67000000000002,-1.9,9.26
4552,Car,226.48999999999998,139.16,1.92,10.04
4553,Car,112.33999999999997,80.53999999999999,1.83,15.46
4554,Car,124.78999999999996,80.93999999999997,-1.8,16.06
4555,Car,72.32999999999998,60.650000000000006,1.72,23.01
4556,Car,62.139999999999986,42.27000000000001,1.92,29.78
4557,Car,58.010000000000105,54.25,-1.54,23.5
4558,Car,56.02999999999997,29.5,1.97,40.12
4559,Truck,47.50999999999999,37.50999999999999,-1.41,73.66
4560,Car,134.76,58.26000000000002,2.07,22.88
4561,Car,55.23000000000002,26.439999999999998,1.99,48.81
4562,Car,33.45999999999998,19.909999999999997,1.85,61.59
4563,Van,28.0,24.849999999999994,-1.7,62.57
4564,Car,54.25999999999999,24.74000000000001,-2.27,45.23
4565,Car,312.83000000000004,213.15,-2.34,2.5
4566,Car,265.11,155.07,-1.9,8.45
4567,Car,88.60000000000002,74.55000000000001,-1.76,17.56
4568,Car,211.55999999999997,74.55000000000001,0.42,16.2
4569,Car,132.09999999999997,70.06,-2.85,21.23
4570,Car,106.01999999999998,40.93000000000001,0.23,26.6
4571,Car,98.92000000000002,40.29000000000002,0.21,28.88
4572,Car,68.99999999999994,32.360000000000014,0.12,48.27
4573,Car,43.819999999999936,34.130000000000024,-1.68,31.26
4574,Car,21.170000000000073,16.360000000000014,-1.65,65.1
4575,Car,268.1600000000001,96.93,-0.2,12.85
4576,Car,335.17999999999995,98.81000000000003,-0.28,12.34
4577,Car,223.62,78.51999999999998,0.77,15.62
4578,Car,47.18999999999994,42.47,1.67,38.35
4579,Car,103.52999999999997,75.20000000000002,2.36,15.32
4580,Car,53.349999999999966,39.06999999999999,-1.46,29.41
4581,Car,82.82000000000005,25.609999999999985,-0.49,45.62
4582,Car,64.57000000000005,56.97,1.69,29.19
4583,Van,61.70999999999998,39.44999999999999,1.93,40.63
4584,Car,71.00999999999999,54.890000000000015,-1.69,22.63
4585,Car,356.62,166.66,2.07,6.78
4586,Car,257.91999999999996,74.35,2.67,15.62
4587,Car,198.97000000000014,79.06,2.74,18.73
4588,Car,67.14999999999998,48.00999999999999,-1.34,26.98
4589,Car,133.66,76.91,1.94,15.98
4590,Car,141.78999999999996,50.339999999999975,2.84,24.85
4591,Car,43.85000000000002,31.060000000000002,1.73,38.3
4592,Car,130.79999999999995,42.46000000000001,-0.66,31.14
4593,Car,123.7399999999999,34.400000000000006,-0.55,34.48
4594,Van,74.92000000000007,62.68000000000001,-0.75,24.87
4595,Car,39.469999999999914,31.419999999999987,-1.7,34.5
4596,Car,185.9899999999999,117.73000000000002,-1.89,10.46
4597,Car,53.950000000000045,34.879999999999995,-1.83,31.6
4598,Car,132.43999999999994,62.670000000000016,-2.02,18.79
4599,Car,74.49000000000001,28.840000000000003,-2.95,39.14
4600,Car,189.19000000000005,131.17999999999998,-1.87,10.78
4601,Car,23.039999999999964,22.189999999999998,-1.56,56.19
4602,Truck,31.480000000000018,29.579999999999984,-1.62,76.44
4603,Car,54.19,30.060000000000002,1.92,41.14
4604,Van,38.43000000000001,26.230000000000018,1.84,61.58
4605,Car,37.27999999999997,30.599999999999994,-1.57,32.9
4606,Car,31.779999999999973,24.210000000000008,-1.49,44.1
4607,Van,23.799999999999955,30.25,-1.61,56.86
4608,Car,369.86,169.32,-2.22,3.56
4609,Car,135.48000000000002,107.89999999999998,-1.81,12.66
4610,Car,319.97,109.39000000000001,0.55,11.26
4611,Car,232.13,90.08000000000001,0.4,13.91
4612,Car,179.01999999999998,92.27000000000001,-2.76,16.33
4613,Car,149.78000000000003,58.22,-2.82,18.88
4614,Car,132.31,50.50999999999999,0.27,21.69
4615,Car,121.35000000000002,48.94,0.24,23.91
4616,Car,96.89999999999998,47.879999999999995,0.28,26.31
4617,Car,119.20999999999998,43.97,0.25,28.73
4618,Car,77.44,36.129999999999995,0.14,43.33
4619,Car,51.610000000000014,40.97999999999999,-1.68,26.32
4620,Car,22.980000000000018,17.75,-1.65,60.19
4621,Car,36.139999999999986,27.359999999999985,-1.65,39.91
4622,Van,103.25,41.45000000000002,0.12,36.52
4623,Car,128.83999999999997,47.0,0.33,24.3
4624,Car,134.01999999999998,54.0,0.26,21.87
4625,Car,227.42000000000002,79.25,-2.76,14.22
4626,Car,294.76,129.05,-2.58,9.38
4627,Car,460.2099999999999,202.36,-1.98,6.19
4628,Truck,37.45999999999992,33.06,-1.63,56.17
4629,Car,48.139999999999986,37.93000000000001,-1.73,33.26
4630,Car,55.77999999999997,52.329999999999984,-1.52,23.96
4631,Car,36.960000000000036,24.650000000000006,1.76,44.27
4632,Car,35.83000000000004,22.359999999999985,1.83,47.46
4633,Car,27.670000000000073,18.419999999999987,-1.73,59.52
4634,Van,62.360000000000014,48.619999999999976,-1.8,33.08
4635,Car,66.19000000000005,27.340000000000003,-2.45,41.05
4636,Car,49.24000000000001,46.58000000000001,-1.59,26.26
4637,Car,88.52000000000004,49.45000000000002,1.84,22.7
4638,Car,203.2600000000001,98.53999999999996,-1.05,12.84
4639,Car,136.61,57.69,-0.98,19.51
4640,Car,110.90000000000009,49.120000000000005,-0.96,23.29
4641,Car,94.61999999999989,46.05000000000001,-0.95,27.09
4642,Van,88.63999999999999,42.599999999999994,-0.96,34.18
4643,Car,68.93000000000006,27.369999999999976,-0.88,41.26
4644,Car,53.72000000000003,31.97999999999999,1.86,40.26
4645,Van,31.769999999999982,29.299999999999983,1.74,75.67
4646,Car,42.03000000000003,26.639999999999986,1.84,46.56
4647,Car,26.639999999999986,15.699999999999989,1.77,69.87
4648,Car,33.559999999999945,23.080000000000013,1.87,47.71
4649,Car,40.900000000000006,26.319999999999993,1.45,42.85
4650,Car,337.20000000000005,196.02,-1.94,7.52
4651,Car,288.52,139.91,2.13,9.76
4652,Car,123.19,79.54999999999998,1.89,17.96
4653,Car,34.610000000000014,23.620000000000005,1.67,45.72
4654,Car,79.87,52.24000000000001,1.83,24.45
4655,Car,48.670000000000016,31.559999999999974,1.75,35.29
4656,Car,23.779999999999973,20.53,-1.62,57.03
4657,Car,71.88000000000011,22.440000000000026,2.97,49.81
4658,Van,70.28000000000009,26.189999999999998,-0.39,59.18
4659,Van,144.22999999999996,115.79999999999998,1.77,13.65
4660,Van,138.43999999999994,114.16,-1.78,13.2
4661,Car,67.22000000000003,53.140000000000015,1.67,22.36
4662,Van,54.39999999999998,51.66999999999999,1.66,28.21
4663,Car,55.51999999999998,39.349999999999994,1.75,33.63
4664,Car,49.15999999999997,25.97999999999999,-0.53,45.07
4665,Car,334.18,127.00999999999999,-2.63,9.44
4666,Car,76.49000000000007,54.54000000000002,-1.4,21.53
4667,Car,42.120000000000005,33.53999999999999,-1.47,32.14
4668,Car,37.030000000000086,33.76999999999998,-1.55,34.97
4669,Van,64.80000000000001,48.60000000000002,1.75,30.84
4670,Car,29.620000000000005,26.03,-1.5,45.42
4671,Car,338.20000000000005,184.41,0.88,3.33
4672,Car,85.91999999999996,70.95000000000002,1.7,17.27
4673,Car,91.58999999999992,74.23999999999998,-1.71,17.89
4674,Car,63.99000000000001,49.81999999999999,-1.7,22.31
4675,Van,58.139999999999986,49.81999999999999,-1.69,27.54
4676,Car,34.030000000000086,29.099999999999994,1.63,41.86
4677,Van,38.389999999999986,36.839999999999975,-1.67,41.93
4678,Car,32.190000000000055,27.310000000000002,-1.63,40.17
4679,Car,235.85000000000002,149.94,0.96,9.09
4680,Car,152.54000000000008,53.329999999999984,2.87,21.93
4681,Car,132.25,46.29000000000002,-0.2,24.51
4682,Car,103.76999999999998,35.629999999999995,-0.03,32.05
4683,Car,296.73,242.87,1.76,8.36
4684,Car,56.360000000000014,50.02000000000001,-1.51,26.29
4685,Car,59.22000000000003,48.849999999999994,-1.72,24.44
4686,Car,53.990000000000066,41.379999999999995,-1.73,28.9
4687,Truck,55.150000000000034,57.49000000000001,1.66,35.59
4688,Car,30.620000000000005,26.859999999999985,-1.6,41.7
4689,Car,92.68999999999994,69.32000000000002,-1.75,18.41
4690,Car,31.379999999999995,32.29999999999998,1.54,40.81
4691,Truck,50.129999999999995,58.06,-1.53,49.52
4692,Car,26.890000000000043,15.889999999999986,1.86,74.38
4693,Car,379.98,180.64,2.03,7.23
4694,Car,39.32999999999993,39.16999999999999,-1.57,32.43
4695,Car,27.08000000000004,27.04000000000002,-1.57,46.77
4696,Car,50.47999999999996,45.150000000000006,-1.47,28.78
4697,Car,65.19999999999999,38.27000000000001,1.83,32.06
4698,Car,34.64999999999998,28.060000000000002,-1.57,35.26
4699,Car,29.529999999999973,23.330000000000013,-1.51,45.37
4700,Van,22.089999999999918,29.539999999999992,-1.59,58.17
4701,Car,427.9,163.96,1.13,6.08
4702,Car,262.75,156.40999999999997,1.89,8.55
4703,Car,55.57000000000005,45.5,-1.68,26.3
4704,Car,49.39999999999998,38.76000000000002,-1.69,31.56
4705,Van,46.64999999999998,48.22,-1.65,38.71
4706,Car,25.92999999999995,26.189999999999998,1.58,44.17
4707,Car,290.4,181.8,2.27,4.01
4708,Car,131.48999999999995,94.5,-1.38,14.81
4709,Car,128.53999999999996,116.27000000000001,-1.57,10.78
4710,Car,135.97000000000003,78.99000000000001,1.86,15.17
4711,Car,163.40999999999997,78.9,-1.1,15.6
4712,Car,55.039999999999964,53.18000000000001,-1.6,23.73
4713,Van,68.74000000000001,64.39999999999998,-1.67,24.47
4714,Car,29.74000000000001,24.5,-1.48,48.91
4715,Car,275.59,162.38000000000002,2.09,8.99
4716,Car,129.90999999999997,94.52000000000001,1.77,14.07
4717,Car,175.40000000000003,101.47999999999996,1.95,13.16
4718,Car,99.84999999999991,108.89000000000001,2.44,12.18
4719,Car,51.42999999999995,45.72,1.66,27.98
4720,Car,26.879999999999995,25.01000000000002,1.63,47.77
4721,Van,22.58000000000004,26.55000000000001,1.61,70.67
4722,Car,94.06000000000006,37.33000000000001,-0.12,33.37
4723,Car,64.71000000000004,27.25999999999999,0.0,47.03
4724,Van,85.15000000000003,76.04999999999998,1.72,20.99
4725,Car,75.1400000000001,57.879999999999995,1.71,21.7
4726,Car,71.39999999999998,47.80000000000001,1.81,24.47
4727,Car,55.610000000000014,42.14999999999998,-1.67,28.09
4728,Car,58.360000000000014,37.50999999999999,1.79,29.78
4729,Car,43.509999999999934,35.16999999999999,1.73,38.38
4730,Car,36.14000000000004,27.53,1.72,45.04
4731,Van,103.30999999999995,47.29999999999998,0.92,37.74
4732,Car,83.04,38.309999999999974,-0.9,32.18
4733,Car,100.85999999999999,37.84,-0.95,32.22
4734,Car,107.44,41.20000000000002,-0.99,31.63
4735,Car,84.9,77.0,1.82,18.96
4736,Van,64.12,60.30000000000001,1.93,37.28
4737,Car,91.91,49.20000000000002,1.86,25.39
4738,Car,52.73000000000002,32.76999999999998,1.85,35.17
4739,Car,63.26999999999998,57.66,-1.57,22.07
4740,Car,183.33,169.79,-0.78,4.31
4741,Car,163.26,74.75999999999999,-1.1,16.23
4742,Van,206.52999999999997,162.09000000000003,-1.28,14.33
4743,Car,96.56,51.29999999999998,-1.24,23.35
4744,Car,64.43,49.390000000000015,-1.41,25.87
4745,Car,40.33999999999992,31.25,-1.45,38.13
4746,Car,94.55000000000007,71.85,-1.78,18.44
4747,Van,3.490000000000009,373.0,-2.84,0.57
4748,Car,281.48,152.83,-0.75,2.68
4749,Car,79.5,61.91,1.44,19.4
4750,Van,47.72000000000003,37.370000000000005,1.74,38.03
4751,Van,34.54000000000008,36.18000000000001,-1.61,37.6
4752,Car,97.78999999999996,33.00999999999999,-2.95,33.95
4753,Car,292.8299999999999,104.94999999999999,-0.47,13.7
4754,Car,180.97,213.57,-2.34,6.53
4755,Car,238.95,137.10000000000002,-2.49,9.25
4756,Car,243.67999999999998,85.88999999999999,0.49,14.17
4757,Car,167.69,76.41999999999999,-2.82,19.01
4758,Car,108.0,77.05000000000001,-1.76,15.73
4759,Car,348.71000000000004,179.66,-2.22,3.56
4760,Car,58.57000000000005,48.98000000000002,-1.67,26.54
4761,Car,126.67000000000002,45.78999999999999,-2.94,26.71
4762,Car,45.25,32.27000000000001,-1.69,32.66
4763,Car,32.030000000000086,29.539999999999992,-1.68,41.75
4764,Car,63.51999999999998,45.129999999999995,1.72,26.49
4765,Car,329.15999999999997,163.74,2.0,8.61
4766,Car,125.27999999999997,41.619999999999976,0.3,28.8
4767,Car,62.26999999999998,59.97,-1.58,21.75
4768,Car,166.06000000000003,61.889999999999986,0.38,19.2
4769,Car,127.32,47.120000000000005,-2.71,24.27
4770,Car,38.460000000000036,23.599999999999994,1.42,48.89
4771,Car,144.73999999999995,77.82,1.91,16.14
4772,Car,95.38999999999999,69.23000000000002,-1.67,17.87
4773,Car,37.960000000000036,23.549999999999983,1.85,56.25
4774,Truck,27.449999999999932,29.74000000000001,-1.57,76.08
4775,Car,51.370000000000005,28.379999999999995,1.99,41.62
4776,Car,406.49,166.08,-2.09,4.37
4777,Car,70.85999999999996,58.25,1.68,21.44
4778,Car,94.74000000000001,72.69,1.41,17.44
4779,Car,33.260000000000105,30.79000000000002,1.6,36.83
4780,Car,38.360000000000014,33.91,-1.64,37.17
4781,Car,23.050000000000068,19.78,-1.65,53.83
4782,Car,61.72000000000003,46.129999999999995,-1.72,23.48
4783,Car,214.82000000000005,127.98000000000002,-1.91,10.59
4784,Car,54.74000000000001,31.74000000000001,-1.85,35.12
4785,Truck,387.19000000000005,266.89,-2.09,13.61
4786,Car,113.19,40.599999999999994,2.29,31.27
4787,Car,76.05000000000001,32.47,2.57,41.66
4788,Car,75.44999999999999,26.080000000000013,2.72,46.97
4789,Car,72.07999999999998,24.110000000000014,3.07,52.3
4790,Car,61.50999999999999,21.00999999999999,2.71,53.37
4791,Car,127.87,164.23,2.5,2.7
4792,Car,100.41,143.86,2.42,6.87
4793,Car,118.41000000000003,63.5,-1.13,18.61
4794,Car,152.42000000000002,66.60000000000002,-1.01,19.41
4795,Car,81.79,59.46999999999997,-0.79,20.1
4796,Car,257.53,211.93,2.3,3.41
4797,Van,95.3599999999999,257.32,-0.94,7.96
4798,Car,180.75,105.06000000000003,-1.86,12.06
4799,Car,162.47000000000003,121.25999999999999,1.83,12.37
4800,Car,118.75,80.96000000000001,-1.81,18.21
4801,Car,87.33000000000004,78.78,1.73,17.16
4802,Car,69.77999999999997,45.78999999999999,1.73,24.13
4803,Car,34.76999999999998,31.859999999999985,1.68,44.48
4804,Car,226.13,180.26,2.4,2.24
4805,Car,35.329999999999984,27.589999999999975,1.46,46.13
4806,Car,116.22000000000003,86.82,1.71,15.06
4807,Truck,64.55999999999995,65.54999999999998,-1.48,44.47
4808,Car,45.22000000000003,23.370000000000005,1.96,51.19
4809,Car,42.56,19.169999999999987,1.93,56.6
4810,Car,123.92000000000002,81.85000000000002,1.85,16.47
4811,Car,56.02999999999997,35.78,1.74,32.63
4812,Car,26.120000000000005,21.47,-1.57,53.36
4813,Car,138.98000000000002,105.12,-1.77,12.97
4814,Car,293.20000000000005,173.87,2.48,8.29
4815,Car,137.68,160.79000000000002,-2.4,7.09
