,class,height,width,distance
4827,Car,19.720000000000027,15.710000000000008,70.38
4828,Car,82.69999999999993,58.70999999999998,19.01
4829,Car,143.48,177.71,2.32
4830,Car,30.92999999999995,23.870000000000005,46.44
4831,Car,237.18,137.99,10.01
4832,Car,207.89000000000001,91.00000000000003,13.36
4833,Car,75.08000000000004,53.47999999999999,22.36
4834,Car,89.52000000000004,48.22999999999999,23.42
4835,Car,42.63000000000005,29.72,35.25
4836,Car,29.620000000000005,22.629999999999995,46.01
4837,Car,30.139999999999986,28.289999999999992,42.45
4838,Car,187.23000000000002,139.61,10.07
4839,Car,63.700000000000045,52.96000000000001,24.22
4840,Car,80.18000000000006,75.13999999999999,16.04
4841,Car,65.11000000000001,56.5,22.21
4842,Car,53.30000000000007,43.52000000000001,27.58
4843,Car,35.639999999999986,29.03,39.15
4844,Car,25.620000000000005,26.05000000000001,55.36
4845,Car,303.73,167.89,3.35
4846,Car,39.64999999999998,32.44999999999999,35.65
4847,Car,34.360000000000014,20.03,60.48
4848,Car,58.210000000000036,46.09,23.3
4849,Car,325.7,141.99999999999997,9.77
4850,Car,134.24,54.20999999999998,21.17
4851,Car,110.08999999999997,44.16,24.19
4852,Car,50.79000000000008,32.81,29.73
4853,Car,105.54000000000002,52.25999999999999,20.83
4854,Car,39.00999999999999,35.599999999999994,32.88
4855,Car,43.82000000000005,33.22999999999999,36.86
4856,Car,36.41999999999996,29.840000000000003,35.45
4857,Car,27.809999999999945,22.109999999999985,48.17
4858,Car,31.93999999999994,25.49000000000001,38.1
4859,Car,29.25,22.819999999999993,45.87
4860,Car,158.23000000000002,56.04999999999998,23.74
4861,Car,79.3599999999999,43.21000000000001,27.36
4862,Car,100.68000000000006,30.850000000000023,37.21
4863,Car,97.57000000000005,29.090000000000003,39.65
4864,Car,45.860000000000014,36.56,33.58
4865,Car,31.220000000000027,24.670000000000016,50.94
4866,Car,89.46999999999991,34.22,42.0
4867,Car,44.91999999999996,26.75999999999999,51.13
4868,Car,49.05000000000007,24.370000000000005,51.4
4869,Car,31.83000000000004,22.22,51.42
4870,Car,148.61,184.11,5.14
4871,Car,192.96,158.96999999999997,7.49
4872,Car,194.65000000000003,82.97999999999999,14.64
4873,Car,178.17000000000002,66.85999999999999,16.63
4874,Car,113.16999999999996,47.889999999999986,23.52
4875,Car,43.68999999999994,30.189999999999998,35.74
4876,Car,101.01999999999998,35.16,31.26
4877,Car,158.33999999999992,50.29999999999998,22.86
4878,Car,40.81999999999999,30.77000000000001,36.84
4879,Car,27.06000000000006,26.73999999999998,46.8
4880,Car,38.82000000000005,35.16,35.7
4881,Car,40.20999999999998,25.580000000000013,44.9
4882,Car,35.47000000000003,28.330000000000013,43.94
4883,Car,26.629999999999995,16.099999999999994,67.17
4884,Car,41.059999999999945,35.19,31.55
4885,Car,271.70000000000005,196.85,5.52
4886,Car,42.110000000000014,28.75,38.13
4887,Car,46.24000000000001,43.75999999999999,27.84
4888,Car,277.78999999999996,202.45,6.35
4889,Car,252.76999999999998,128.94000000000003,9.93
4890,Car,42.0,25.539999999999992,41.3
4891,Car,259.19,133.76,9.83
4892,Car,133.33999999999992,57.099999999999994,20.74
4893,Car,99.16999999999996,39.72,27.44
4894,Car,42.40999999999997,26.549999999999983,48.04
4895,Car,34.19,22.560000000000002,54.6
4896,Car,23.529999999999973,14.120000000000005,77.44
4897,Car,26.889999999999986,19.650000000000006,55.77
4898,Car,44.829999999999984,23.00999999999999,51.12
4899,Car,142.22999999999996,55.390000000000015,21.71
4900,Car,131.52999999999997,42.73999999999998,27.36
4901,Car,180.05999999999995,68.04999999999998,18.68
4902,Car,29.819999999999936,28.72,43.75
4903,Car,116.03,49.16999999999999,24.3
4904,Car,34.75999999999999,21.140000000000015,52.33
4905,Car,31.43999999999994,30.27000000000001,41.6
4906,Car,102.91999999999999,49.03,25.13
4907,Car,42.94999999999999,25.909999999999997,46.26
4908,Car,43.360000000000014,24.0,46.76
4909,Car,86.52999999999997,78.80000000000001,16.65
4910,Car,79.85,114.91,8.4
4911,Car,285.7,189.34,5.53
4912,Car,100.99000000000001,62.5,17.99
4913,Car,103.50999999999999,54.29999999999998,22.0
4914,Car,66.17999999999995,43.140000000000015,26.26
4915,Car,137.05,79.41,15.37
4916,Car,120.94999999999999,52.370000000000005,22.38
4917,Car,21.520000000000095,14.560000000000002,76.61
4918,Car,44.51999999999998,37.28,31.02
4919,Car,304.11,167.41,3.36
4920,Car,95.93999999999994,38.69,28.11
4921,Car,61.88,87.07999999999998,12.8
4922,Car,155.76999999999998,103.32,11.73
4923,Car,55.75,50.859999999999985,23.97
4924,Car,43.30000000000007,36.53999999999999,32.86
4925,Car,34.14999999999998,23.380000000000024,44.87
4926,Car,29.860000000000014,29.94999999999999,36.9
4927,Car,266.35,174.83,6.2
4928,Car,20.07000000000005,16.129999999999995,70.65
4929,Car,24.840000000000032,23.629999999999995,49.52
4930,Car,215.09000000000003,144.54,9.42
4931,Car,392.13,195.83,3.83
4932,Car,232.33000000000004,191.42,7.79
4933,Car,95.77999999999997,70.28999999999999,17.51
4934,Car,41.0,35.20000000000002,32.83
4935,Car,66.91999999999996,55.29999999999998,22.64
4936,Car,85.55000000000001,31.120000000000005,37.4
4937,Car,96.36999999999998,32.47,37.39
4938,Car,26.519999999999982,22.110000000000014,51.28
4939,Car,18.850000000000023,16.340000000000003,66.91
4940,Car,33.33000000000004,29.00999999999999,43.34
4941,Car,83.99000000000001,59.849999999999994,19.06
4942,Car,329.88,204.28,7.54
4943,Car,32.680000000000064,28.45999999999998,39.04
4944,Car,67.43999999999994,65.16,19.6
4945,Car,137.96000000000004,49.72,21.3
4946,Car,21.49000000000001,80.07999999999998,12.73
4947,Car,198.27999999999997,57.099999999999994,21.45
4948,Car,77.72999999999999,40.72999999999999,29.62
4949,Car,26.120000000000005,25.810000000000002,48.42
4950,Car,127.10000000000002,69.41,19.56
4951,Car,154.1,49.400000000000006,22.21
4952,Car,44.879999999999995,37.129999999999995,32.24
4953,Car,53.880000000000024,32.18000000000001,45.49
4954,Car,39.83000000000004,39.670000000000016,32.05
4955,Car,264.47,151.81,9.65
4956,Car,71.91999999999996,69.02000000000001,18.56
4957,Car,41.849999999999966,21.97999999999999,46.91
4958,Car,23.05000000000001,15.76000000000002,68.21
4959,Car,37.0,16.360000000000014,70.3
4960,Car,75.35000000000002,70.13999999999999,19.51
4961,Car,44.860000000000014,33.910000000000025,33.88
4962,Car,28.209999999999923,23.47,47.2
4963,Car,70.46999999999997,55.5,23.59
4964,Car,58.85000000000002,56.900000000000006,22.21
4965,Car,42.139999999999986,34.26000000000002,32.16
4966,Car,64.88,27.00999999999999,40.25
4967,Car,76.65000000000009,39.91999999999999,34.59
4968,Car,147.39000000000004,102.00999999999999,12.81
4969,Car,25.07000000000005,25.589999999999975,58.39
4970,Car,92.79999999999998,32.08000000000001,34.2
4971,Car,73.41999999999999,26.25,36.99
4972,Car,26.690000000000055,26.380000000000024,47.42
4973,Car,98.64999999999998,70.32,16.65
4974,Car,80.26999999999998,27.77000000000001,40.73
4975,Car,91.41000000000003,41.78,27.02
4976,Car,83.05999999999995,25.629999999999995,44.31
4977,Car,116.62,38.03999999999999,32.66
4978,Car,64.94,35.72,32.54
4979,Car,71.49000000000001,25.340000000000003,41.9
4980,Car,26.779999999999973,20.359999999999985,54.43
4981,Car,36.979999999999905,29.789999999999992,42.88
4982,Car,123.84000000000003,47.64999999999998,24.74
4983,Car,205.1,61.43000000000001,19.63
4984,Car,68.52999999999997,33.5,38.44
4985,Car,232.83,163.68,8.38
4986,Car,249.5,176.32999999999998,8.56
4987,Car,124.16999999999996,88.25999999999999,13.18
4988,Car,44.299999999999955,36.94,32.82
4989,Car,54.60999999999996,33.95000000000002,31.77
4990,Car,92.37,31.090000000000003,38.35
4991,Car,230.79,177.64,6.04
4992,Car,94.86000000000001,55.19,22.29
4993,Car,47.00999999999999,26.870000000000005,41.14
4994,Car,32.74000000000001,26.889999999999986,43.01
4995,Car,332.99,210.12,2.53
4996,Car,405.97999999999996,191.65,6.88
4997,Car,352.51999999999987,180.04,6.97
4998,Car,97.00999999999999,68.80000000000001,17.47
4999,Car,87.54000000000002,64.18,18.01
5000,Car,63.17999999999995,46.94999999999999,23.42
5001,Car,52.55000000000007,39.650000000000006,28.06
5002,Car,74.70999999999998,64.28,18.69
5003,Car,256.67999999999995,170.83,5.13
5004,Car,57.75999999999999,42.31,27.28
5005,Car,58.40000000000009,52.870000000000005,23.73
5006,Car,98.10000000000001,30.390000000000015,39.24
5007,Car,45.93000000000001,44.16,34.82
5008,Car,22.870000000000005,21.75999999999999,58.92
5009,Car,44.459999999999994,37.45000000000002,32.63
5010,Car,55.71,77.52000000000001,16.52
5011,Car,35.370000000000005,19.480000000000018,58.0
5012,Car,52.07,107.29999999999998,9.52
5013,Car,94.24999999999997,58.44,21.81
5014,Car,18.319999999999936,13.719999999999999,68.84
5015,Car,48.64000000000004,33.78,36.25
5016,Car,37.68000000000001,26.889999999999986,39.12
5017,Car,28.100000000000023,19.600000000000023,53.89
5018,Car,45.27999999999997,42.84,28.39
5019,Car,175.0,187.46,4.3
5020,Car,313.82000000000005,201.87,7.7
5021,Car,204.04000000000008,112.46000000000001,11.41
5022,Car,179.81999999999994,78.67999999999998,15.04
5023,Car,30.37999999999994,19.620000000000005,53.34
5024,Car,92.67000000000002,54.54000000000002,20.86
5025,Car,110.37,45.45999999999998,25.74
5026,Car,83.04999999999995,33.349999999999994,32.46
5027,Car,37.129999999999995,23.97,52.99
5028,Car,30.269999999999982,20.599999999999994,59.61
5029,Car,23.779999999999973,17.930000000000007,61.0
5030,Car,22.090000000000032,17.5,54.32
5031,Car,19.3900000000001,15.79000000000002,65.3
5032,Car,43.29000000000002,22.57000000000002,51.96
5033,Car,37.94,21.370000000000005,59.59
5034,Car,46.92,43.94999999999999,32.31
5035,Car,27.730000000000018,17.370000000000005,66.82
5036,Car,55.289999999999964,55.120000000000005,23.71
5037,Car,185.20999999999998,64.42000000000002,20.14
5038,Car,42.31,26.150000000000006,53.93
5039,Car,23.590000000000032,17.00999999999999,62.62
5040,Car,39.049999999999955,30.139999999999986,39.85
5041,Car,21.75,20.74000000000001,60.01
5042,Car,30.54000000000002,17.97999999999999,60.74
5043,Car,40.76000000000005,20.779999999999973,61.82
5044,Car,308.79999999999995,133.64,7.92
5045,Car,128.83000000000004,40.23999999999998,26.51
5046,Car,32.299999999999955,32.05000000000001,39.48
5047,Car,252.08,100.02000000000001,12.69
5048,Car,140.15999999999997,66.97999999999999,17.2
5049,Car,133.5,40.31999999999999,27.97
5050,Car,43.06000000000006,33.03,34.3
5051,Car,28.620000000000005,25.419999999999987,45.75
5052,Car,36.25,26.189999999999998,41.84
5053,Car,21.950000000000045,20.799999999999983,56.39
5054,Car,82.88,24.379999999999995,42.47
5055,Car,52.59000000000003,42.28,23.84
5056,Car,44.240000000000066,31.22,33.93
5057,Car,155.16,68.61000000000001,19.42
5058,Car,52.90999999999997,30.039999999999992,36.59
5059,Car,35.68999999999994,30.389999999999986,36.03
5060,Car,195.44,136.82999999999998,10.94
5061,Car,252.82999999999993,192.48,7.2
5062,Car,221.90999999999997,116.56,11.26
5063,Car,186.2499999999999,105.93999999999997,12.24
5064,Car,129.26,51.19999999999999,24.46
5065,Car,123.96000000000004,48.75,23.76
5066,Car,115.81999999999994,52.51000000000002,24.23
5067,Car,34.02999999999997,30.330000000000013,36.83
5068,Car,262.49,223.51,5.06
5069,Car,175.56,116.81,11.93
5070,Car,397.76,201.74,6.14
5071,Car,159.51,118.18000000000004,11.59
5072,Car,95.89999999999998,54.22,22.72
5073,Car,49.98000000000002,31.319999999999993,36.71
5074,Car,57.969999999999914,47.19999999999999,22.86
5075,Car,277.9,181.01,7.53
5076,Car,142.49,98.90999999999997,12.36
5077,Car,159.20999999999998,79.88000000000002,14.24
5078,Car,101.82,43.91,25.05
5079,Car,39.52999999999997,28.410000000000025,35.29
5080,Car,65.99000000000001,25.77000000000001,46.03
5081,Car,341.85,144.45,2.6
5082,Car,228.66999999999996,163.85999999999999,8.62
5083,Car,54.110000000000014,40.45999999999998,26.71
5084,Car,111.58,40.94999999999999,26.42
5085,Car,36.460000000000036,33.29999999999998,35.06
5086,Car,40.66,57.75,16.64
5087,Car,136.72,114.31000000000003,10.36
5088,Car,154.65000000000003,86.52000000000001,17.07
5089,Car,100.53000000000003,52.80000000000001,22.12
5090,Car,86.49000000000001,51.44,26.96
5091,Car,53.19,32.410000000000025,36.61
5092,Car,43.660000000000025,27.279999999999973,41.79
5093,Car,72.19999999999993,58.94,18.68
5094,Car,151.38,91.11999999999998,14.52
5095,Car,156.98000000000002,81.82,15.82
5096,Car,142.34000000000003,59.380000000000024,18.84
5097,Car,131.76000000000005,50.25999999999999,22.01
5098,Car,82.55000000000001,39.22,29.43
5099,Car,62.45999999999998,24.569999999999993,42.79
5100,Car,67.16999999999996,44.16,24.44
5101,Car,52.67999999999995,40.920000000000016,31.81
5102,Car,40.95999999999992,37.369999999999976,31.41
5103,Car,79.17000000000002,33.19,34.5
5104,Car,23.420000000000073,22.340000000000003,52.41
5105,Car,308.63,207.97,7.62
5106,Car,78.22000000000003,60.16,19.18
5107,Car,64.83000000000004,49.03,24.29
5108,Car,39.49000000000001,33.22,34.4
5109,Car,37.56000000000006,32.150000000000006,39.11
5110,Car,278.18,131.20999999999998,11.03
5111,Car,68.84000000000003,38.22,29.5
5112,Car,47.129999999999995,37.33000000000001,31.55
5113,Car,31.190000000000055,18.769999999999982,70.27
5114,Car,50.15999999999997,48.56,25.79
5115,Car,38.47000000000003,26.78,40.4
5116,Car,284.28999999999996,258.36,1.47
5117,Car,433.63,181.68,6.35
5118,Car,116.30000000000001,84.20999999999998,15.12
5119,Car,172.93000000000006,114.09,11.63
5120,Car,35.129999999999995,29.74000000000001,36.29
5121,Car,32.809999999999945,27.399999999999977,41.96
5122,Car,279.11,194.07,8.42
5123,Car,108.96000000000004,72.22,16.29
5124,Car,43.319999999999936,34.72,33.12
5125,Car,70.01000000000002,26.430000000000007,42.69
5126,Car,28.290000000000077,19.30000000000001,56.66
5127,Car,33.379999999999995,19.670000000000016,57.26
5128,Car,23.00999999999999,17.890000000000015,62.59
5129,Car,27.839999999999918,16.629999999999995,63.35
5130,Car,35.26999999999998,32.03,35.04
5131,Car,162.83,102.17999999999998,13.61
5132,Car,62.94999999999999,39.110000000000014,29.8
5133,Car,27.649999999999977,22.730000000000018,50.53
5134,Car,195.11,140.68,10.15
5135,Car,141.51,93.28,13.86
5136,Car,202.52999999999986,159.56000000000003,8.75
5137,Car,53.25,39.99000000000001,28.79
5138,Car,66.25,62.70000000000002,19.99
5139,Car,172.82000000000005,103.28000000000003,12.43
5140,Car,131.15999999999997,59.099999999999994,19.0
5141,Car,140.85000000000002,76.21000000000001,17.44
5142,Car,137.25,97.43999999999997,12.19
5143,Car,151.48000000000002,80.55000000000001,18.36
5144,Car,60.50999999999999,32.410000000000025,34.84
5145,Car,29.340000000000032,22.27000000000001,59.25
5146,Car,89.65000000000003,43.170000000000016,28.46
5147,Car,60.420000000000016,26.55000000000001,41.51
5148,Car,25.120000000000005,17.619999999999976,62.22
5149,Car,108.79000000000002,42.0,27.77
5150,Car,32.370000000000005,23.730000000000018,46.82
5151,Car,151.52999999999997,116.01000000000002,11.48
5152,Car,195.8,78.96000000000001,15.27
5153,Car,71.89999999999998,31.75999999999999,37.03
5154,Car,29.850000000000023,19.49000000000001,71.21
5155,Car,115.15999999999997,82.20999999999998,15.8
5156,Car,173.49,139.57000000000002,8.5
5157,Car,278.82000000000005,129.68,11.71
5158,Car,101.53000000000003,65.43,20.19
5159,Car,262.83,152.82,9.16
5160,Car,207.85000000000002,71.09,17.84
5161,Car,55.49000000000001,37.76999999999998,31.51
5162,Car,189.47,110.18,10.24
5163,Car,222.86,100.73999999999998,12.54
5164,Car,92.68999999999994,40.34,29.52
5165,Car,163.15999999999997,61.559999999999974,18.95
5166,Car,185.82,73.66999999999999,18.31
5167,Car,168.53,55.870000000000005,20.79
5168,Car,115.34,41.599999999999994,28.6
5169,Car,24.819999999999936,19.95999999999998,53.12
5170,Car,33.799999999999955,21.810000000000002,50.59
5171,Car,66.20999999999992,27.340000000000003,41.02
5172,Car,161.21000000000004,170.07,6.63
5173,Car,360.69000000000005,108.27000000000001,11.01
5174,Car,269.35,92.37999999999997,13.35
5175,Car,30.949999999999932,22.879999999999995,45.09
5176,Car,83.95999999999992,30.930000000000007,38.74
5177,Car,100.08999999999992,37.72,30.56
5178,Car,151.67000000000002,56.03,20.47
5179,Car,214.75000000000003,76.26999999999998,15.73
5180,Car,139.57999999999993,57.44999999999999,20.95
5181,Car,159.61,59.380000000000024,18.58
5182,Car,205.86999999999998,117.47999999999999,10.72
5183,Car,145.06,98.99000000000001,15.01
5184,Car,69.90999999999997,48.620000000000005,23.64
5185,Car,51.73000000000002,38.829999999999984,32.59
5186,Car,25.399999999999977,23.590000000000003,49.55
5187,Car,394.31,187.46,6.66
5188,Car,374.89,296.9,4.95
5189,Car,78.65999999999997,72.63000000000002,20.71
5190,Car,101.57000000000005,82.96000000000001,15.08
5191,Car,48.49000000000001,43.44999999999999,30.37
5192,Car,42.25999999999999,29.180000000000007,37.21
5193,Car,56.50999999999999,46.00999999999999,23.41
5194,Car,39.47000000000003,23.560000000000002,51.07
5195,Car,39.08000000000004,35.66,32.82
5196,Car,54.94,33.97999999999999,36.64
5197,Car,32.17999999999995,24.480000000000018,49.32
5198,Car,17.980000000000018,13.930000000000007,67.77
5199,Car,29.289999999999964,21.789999999999992,50.71
5200,Car,76.08999999999997,36.900000000000006,31.51
5201,Car,17.67999999999995,13.850000000000023,77.37
5202,Car,53.120000000000005,51.43000000000001,24.43
5203,Car,17.93999999999994,13.960000000000008,74.94
5204,Car,47.22000000000003,36.66,29.1
5205,Car,123.59000000000003,80.98000000000002,15.51
5206,Car,86.0,206.53,1.83
5207,Car,41.91000000000008,26.099999999999994,42.24
5208,Car,97.03999999999996,34.79999999999998,32.62
5209,Car,244.25,168.63,8.41
5210,Car,130.5,109.46000000000001,13.48
5211,Car,89.09999999999991,79.20999999999998,19.01
5212,Car,58.180000000000064,52.16999999999999,24.4
5213,Car,27.58000000000004,27.79000000000002,50.63
5214,Car,58.00999999999999,41.75,27.97
5215,Car,187.57,167.16,5.33
5216,Car,251.01,137.65,10.28
5217,Car,144.09000000000003,87.34999999999997,15.4
5218,Car,93.20999999999998,63.34,20.86
5219,Car,58.91999999999996,44.900000000000006,37.72
5220,Car,58.02999999999997,33.20000000000002,40.04
5221,Car,67.99000000000001,28.660000000000025,41.3
5222,Car,49.700000000000045,24.090000000000003,47.69
5223,Car,53.0,25.580000000000013,49.7
5224,Car,59.389999999999986,20.150000000000006,53.83
5225,Car,43.789999999999964,20.23999999999998,54.35
5226,Car,49.17000000000007,19.120000000000005,55.09
5227,Car,57.539999999999964,19.909999999999997,56.03
5228,Car,53.889999999999986,18.75999999999999,60.84
5229,Car,47.15000000000009,17.120000000000005,62.24
5230,Car,36.139999999999986,26.640000000000015,41.89
5231,Car,82.75,69.43,21.43
5232,Car,82.04,144.58,4.86
5233,Car,281.02,135.54,10.26
5234,Car,141.06999999999996,83.21000000000004,15.11
5235,Car,96.13,56.5,21.09
5236,Car,208.7800000000001,75.47999999999999,16.85
5237,Car,133.37,67.78,19.45
5238,Car,136.78999999999996,58.96000000000001,21.76
5239,Car,27.680000000000064,47.239999999999995,24.31
5240,Car,124.60000000000002,48.78,24.58
5241,Car,66.57,40.5,28.55
5242,Car,71.42999999999995,51.370000000000005,22.85
5243,Car,51.98000000000002,43.41,28.41
5244,Car,68.47000000000003,66.04999999999998,18.64
5245,Car,344.37,162.7,5.67
5246,Car,93.02999999999997,58.31999999999999,20.62
5247,Car,261.55,159.88,3.53
5248,Car,269.64,166.97,2.11
5249,Car,320.43000000000006,182.09000000000003,8.13
5250,Car,286.0,156.8,9.16
5251,Car,116.85000000000002,85.12000000000003,14.6
5252,Car,87.17999999999995,60.21000000000001,19.27
5253,Car,135.99,87.50999999999999,14.47
5254,Car,80.13999999999999,60.0,19.68
5255,Car,128.84000000000003,57.660000000000025,26.92
5256,Car,40.360000000000014,27.939999999999998,41.25
5257,Car,32.50999999999999,18.72999999999999,55.96
5258,Car,38.51999999999998,16.49000000000001,71.0
5259,Car,31.720000000000027,25.32000000000002,46.78
5260,Car,120.30000000000001,65.9,19.87
5261,Car,90.0,62.41999999999999,24.52
5262,Car,54.50999999999999,44.089999999999975,28.14
5263,Car,39.90999999999997,48.21000000000001,32.78
5264,Car,380.19,175.2,5.92
5265,Car,37.33999999999992,31.659999999999997,37.49
5266,Car,49.0,30.210000000000008,48.32
5267,Car,40.15999999999997,39.99000000000001,31.81
5268,Car,392.70000000000005,190.79,5.5
5269,Car,362.26,197.18,5.87
5270,Car,216.34000000000003,137.72,11.63
5271,Car,172.17000000000002,136.37,10.63
5272,Car,104.32,66.53999999999999,17.77
5273,Car,42.690000000000055,37.650000000000006,37.96
5274,Car,212.57,120.68000000000004,10.01
5275,Car,265.58,107.80000000000001,13.11
5276,Car,63.370000000000005,49.02000000000001,27.1
5277,Car,24.319999999999936,16.95999999999998,63.49
5278,Car,432.36,175.39,5.82
5279,Car,355.42999999999995,206.63,5.07
5280,Car,103.02999999999997,88.10000000000002,15.68
5281,Car,98.46000000000004,58.19,20.6
5282,Car,68.38,22.649999999999977,52.91
5283,Car,159.05000000000007,144.46,9.41
5284,Car,148.74,99.14000000000001,13.38
5285,Car,149.31000000000006,55.44,24.85
5286,Car,66.15000000000009,67.47,17.9
5287,Car,119.48000000000002,40.33000000000001,27.19
5288,Car,206.92999999999998,150.20999999999998,9.86
5289,Car,87.4799999999999,32.0,41.07
5290,Car,27.569999999999936,19.060000000000002,70.3
5291,Car,56.139999999999986,50.27000000000001,32.73
5292,Car,32.289999999999964,18.099999999999994,60.47
5293,Car,21.289999999999964,18.879999999999995,57.42
5294,Car,97.87000000000003,46.47,25.44
5295,Car,115.66000000000001,42.56999999999999,27.7
5296,Car,54.94999999999999,29.710000000000008,41.13
5297,Car,55.389999999999986,29.00999999999999,43.36
5298,Car,31.620000000000005,18.620000000000005,63.8
5299,Car,241.62,95.46000000000001,15.55
5300,Car,86.14000000000004,33.81999999999999,34.17
5301,Car,52.92999999999995,44.00999999999999,24.87
5302,Car,182.76,172.79,5.03
5303,Car,265.78,170.26,8.02
5304,Car,157.58000000000004,74.72,15.65
5305,Car,114.41999999999996,43.160000000000025,25.95
5306,Car,33.35000000000002,30.620000000000005,38.16
5307,Car,42.05,71.80000000000001,14.98
5308,Car,137.68,50.25999999999999,20.54
5309,Car,191.93,84.83999999999997,15.0
5310,Car,103.34999999999997,57.25999999999999,21.07
5311,Car,55.39999999999998,24.97999999999999,41.33
5312,Car,56.84000000000003,45.900000000000006,23.4
5313,Car,228.68,190.7,6.14
5314,Car,174.13000000000002,84.69999999999999,13.82
5315,Car,131.96000000000004,59.639999999999986,19.78
5316,Car,83.65999999999997,34.75,35.97
5317,Car,368.75,183.2,5.75
5318,Car,72.07999999999993,48.49000000000001,23.17
5319,Car,114.81,53.620000000000005,19.89
5320,Car,38.15999999999997,34.81,33.58
5321,Car,115.10000000000001,41.890000000000015,24.73
5322,Car,54.0,35.099999999999994,32.99
5323,Car,51.539999999999964,40.0,28.63
5324,Car,56.22000000000003,51.91999999999999,22.52
5325,Car,42.049999999999955,33.03999999999999,31.48
5326,Car,40.45999999999998,16.19999999999999,68.13
5327,Car,265.93000000000006,153.23,8.52
5328,Car,287.13,127.00999999999999,10.6
5329,Car,203.32,80.72,16.15
5330,Car,181.54000000000002,77.60000000000002,19.62
5331,Car,51.49000000000001,50.34,25.6
5332,Car,146.96,142.54,7.56
5333,Car,104.14999999999998,50.869999999999976,22.49
5334,Car,57.81000000000006,35.47000000000003,31.92
5335,Car,40.120000000000005,29.0,40.58
5336,Car,31.199999999999932,24.079999999999984,49.62
5337,Car,50.210000000000036,48.609999999999985,25.76
5338,Car,30.33000000000004,21.47,49.95
5339,Car,243.37,181.69,8.0
5340,Car,386.72,186.96,4.67
5341,Car,54.0,32.610000000000014,33.54
5342,Car,64.66000000000008,22.060000000000002,50.65
5343,Car,78.77999999999997,26.75,40.33
5344,Car,68.24000000000001,20.78,54.19
5345,Car,44.02999999999997,42.400000000000006,30.13
5346,Car,26.610000000000014,16.170000000000016,69.18
5347,Car,94.79000000000002,36.06999999999999,31.48
5348,Car,70.24000000000001,41.29999999999998,30.65
5349,Car,38.150000000000034,28.069999999999993,43.23
5350,Car,17.719999999999914,13.890000000000015,68.02
5351,Car,249.7,169.16000000000003,8.86
5352,Car,82.33000000000004,65.72,18.38
5353,Car,38.450000000000045,33.360000000000014,35.57
5354,Car,46.299999999999955,37.97999999999999,31.19
5355,Car,26.49000000000001,24.27000000000001,51.04
5356,Car,188.25,161.32,3.93
5357,Car,94.91999999999996,60.68000000000001,19.78
5358,Car,110.07999999999993,91.75,14.88
5359,Car,80.38,47.849999999999994,24.18
5360,Car,30.300000000000068,25.279999999999973,47.83
5361,Car,33.07000000000005,30.149999999999977,40.48
5362,Car,120.78999999999999,64.96000000000001,20.38
5363,Car,96.63,63.31,18.64
5364,Car,71.32,35.599999999999994,27.68
5365,Car,53.579999999999984,37.22999999999999,29.77
5366,Car,52.190000000000055,50.52000000000001,24.84
5367,Car,24.460000000000036,20.629999999999995,60.29
5368,Car,54.6400000000001,23.370000000000005,44.57
5369,Car,26.430000000000064,18.660000000000025,59.2
5370,Car,24.800000000000068,22.930000000000007,49.33
5371,Car,29.079999999999927,24.42999999999998,46.44
5372,Car,68.57999999999998,33.56999999999999,38.38
5373,Car,26.860000000000014,15.769999999999982,70.97
5374,Car,33.75,27.74000000000001,43.43
5375,Car,221.38,209.83999999999997,7.03
5376,Car,40.329999999999984,20.060000000000002,52.89
5377,Car,39.889999999999986,20.379999999999995,51.99
5378,Car,38.77999999999997,20.150000000000006,53.61
5379,Car,138.27999999999997,44.109999999999985,27.59
5380,Car,102.69000000000003,33.160000000000025,35.45
5381,Car,63.66,29.98999999999998,40.32
5382,Car,57.389999999999986,23.860000000000014,45.85
5383,Car,50.19,20.909999999999997,53.33
5384,Car,51.67000000000007,50.01000000000002,25.08
5385,Car,33.889999999999986,23.95999999999998,44.52
5386,Car,24.649999999999977,19.359999999999985,57.09
5387,Car,369.65,193.09,8.1
5388,Car,245.89000000000001,107.9,12.36
5389,Car,78.09999999999997,45.02000000000001,24.43
5390,Car,100.59999999999997,46.48000000000002,25.46
5391,Car,77.0,72.75999999999999,17.46
5392,Car,91.83999999999992,223.06,4.72
5393,Car,140.03999999999996,63.72,18.9
5394,Car,76.72000000000003,32.26999999999998,36.45
5395,Car,51.79000000000008,24.039999999999992,47.45
5396,Car,188.55,79.91,17.46
5397,Car,106.98000000000002,54.00999999999999,24.02
5398,Car,71.17000000000002,34.49000000000001,30.8
5399,Car,43.879999999999995,23.629999999999995,47.18
5400,Car,32.54000000000002,25.590000000000003,53.58
5401,Car,31.769999999999982,18.409999999999997,63.98
5402,Car,30.889999999999986,13.97999999999999,76.33
5403,Car,151.36000000000013,37.889999999999986,27.08
5404,Car,84.21000000000001,43.650000000000006,25.91
5405,Car,393.96000000000004,170.24,5.45
5406,Car,213.51999999999998,129.25000000000003,10.15
5407,Car,120.48000000000002,86.98000000000002,15.32
5408,Car,63.410000000000025,62.96000000000001,23.62
5409,Car,145.91000000000003,106.40000000000003,12.15
5410,Car,339.42,165.54,5.71
5411,Car,50.450000000000045,38.82000000000002,28.04
5412,Car,26.889999999999986,25.42999999999998,45.37
5413,Car,141.38,47.19,26.82
5414,Car,129.73000000000002,79.64000000000001,15.42
